idx,Talker,TalkerID,Vowel,VowelNum,Fricative,FricativeNum,Rep,HasPerceptualData,F0,F1,F2,F3,F4,F5,maxpf,rms_f,rms_v,dur_f,dur_v,lowF,F3ampF,F3ampV,F5ampF,F5ampV,M1,M2,M3,M4,M1trans,M2trans,M3trans,M4trans
1711,F2,12,u,6,th,3,1,0,190.3198535,392.87789,1776.349764,2637.113312,3936.405543,5330.702402,8524,56.16,74.07,154,151,25.925,-23.371,-3.739,-26.365,-23.488,7462.38,2090.025682,-1.12,1.73,4827.94,12247880,-0.16,-1.56
1712,F2,12,u,6,th,3,2,1,202.7154223,401.130984,1870.439117,2710.518129,3890.600249,5237.271084,8660.8,56.46,78.19,188,132,28.465,-14.152,-1.093,-19.838,-17.415,7697.36,1822.792802,-1.53,3.62,3731.09,11405273,0.35,-1.52
1713,F2,12,u,6,th,3,3,0,236.4883716,405.895875,1855.177587,2622.022691,3909.227627,5260.687291,8543.9,56.45,77.69,168,162,29.473,-24.056,3.14,-17.935,-13.606,7244.235,2174.08843,-1.175,1.635,3287.36,9377811.5,0.58,-1.13
1714,F2,12,u,6,dh,4,1,0,183.3852262,363.992235,1986.363625,2733.264026,3911.955099,5271.711789,7192,65.23,78.3,30,177,38.948,-18.446,0.465,-29.194,-15.372,2591.805,3371.236865,0.885,-0.905,2791.89,9802721.7,0.74,-1.04
1715,F2,12,u,6,dh,4,2,1,180.1845293,362.850642,1759.79097,2738.679108,4084.952672,5281.950136,7108,68.36,77.69,29,180,41.93,-17.091,-6.338,-27.949,-11.108,4336.115,3773.70607,0.115,-1.61,3758.8,11804161,0.36,-1.45
1716,F2,12,u,6,dh,4,3,0,181.1891719,373.178038,1782.937954,2630.286985,3903.06235,5186.021095,6993.8,65.67,77.16,46,166,40.934,-19.741,-7.607,-27.276,-21.089,3092.195,3610.507997,0.68,-1.23,3439.29,11136545,0.45,-1.47
1717,F2,12,u,6,s,5,1,0,194.594581,380.458273,1962.427233,2624.429826,4074.0743,5178.104865,8126.4,60.55,79.57,189,154,28.622,-3.817,-0.395,-20.806,-15.616,8211.235,1059.742006,-1.055,5.525,5634.81,9923905.3,-0.63,-1
1718,F2,12,u,6,s,5,2,1,176.1365023,384.909494,1887.228404,2795.405147,4098.533978,5033.962264,8638.6,61.13,75.23,165,154,37.332,-6.682,-9.355,-24.948,-24.044,8749.145,1194.993494,-0.98,2.42,5253.67,11444973,-0.32,-1.29
1719,F2,12,u,6,s,5,3,0,176.6909017,372.411021,1892.555645,2755.917565,4044.685495,5364.992853,8716.9,59.99,74.82,157,139,34.416,-13.85,-8.461,-17.292,-21.936,8170.805,1302.109462,-0.975,1.955,5679.58,8863773.7,-0.67,-0.75
1720,F2,12,u,6,z,6,1,0,182.050179,393.876749,2003.118519,2732.369889,3816.324614,4716.981132,8447,61.97,80.66,124,156,39.92,-17.013,4.492,-15.062,-5.159,8314.41,1289.094042,-1.985,9.6,4695.1,9722861.6,-0.11,-1.36
1721,F2,12,u,6,z,6,2,1,180.0047257,376.561745,1885.472912,2758.517861,4055.047666,5254.528843,8010,64.08,78.69,132,137,43.161,-6.917,-6.796,-8.977,-25.678,8278.98,1674.936715,-2.56,11.045,6465.83,7546236.3,-1.02,0.14
1722,F2,12,u,6,z,6,3,0,181.5099258,385.489866,1773.557738,2734.824798,3996.617716,5333.956925,9549.5,67.11,78.63,122,147,46.254,-18.499,-1.069,-9.227,-22.597,8223.14,1232.768814,-2.46,12.47,5932.15,10310680,-0.73,-0.79
1723,F2,12,u,6,sh,7,1,0,200.7441189,391.618737,2217.344806,2863.195775,3859.523707,4384.90566,3982,64.77,77.29,182,115,34.636,0.739,-1.64,-6.26,-8.191,5786.805,1999.306442,0.07,-1.335,4224.77,5181101.9,0.48,-0.36
1724,F2,12,u,6,sh,7,2,1,198.9586696,360.756429,2285.343802,2784.90566,3569.811321,4415.09434,3691,65.55,77.12,184,114,33.626,0.181,2.363,-9.575,-6.523,5214.865,2049.042008,0.57,-1.03,4415.28,5095943.7,0.59,-0.5
1725,F2,12,u,6,sh,7,3,0,207.6844238,383.855478,2311.667705,2994.992047,3660.377358,4626.415094,3655,65.06,77.7,209,133,32.707,-2.586,2.35,-4.521,-3.125,5250.8,1987.530239,0.515,-1.025,4967.12,5974025.8,-0.12,-0.88
1726,F2,12,u,6,zh,8,1,0,185.564114,371.348536,2127.466547,2990.376943,3838.577023,4384.90566,3701,67,78.85,111,158,44.388,-3.661,3.577,-4.42,-13.763,5661.09,2150.93976,0.375,-0.99,4258.48,4756086.9,0.44,-0.08
1727,F2,12,u,6,zh,8,2,1,189.8491037,378.122376,2081.393748,2886.304106,3600,4203.773585,3650,69.42,77.81,110,165,48.076,-2.226,3.363,4.968,-6.339,4895.67,2097.04783,0.44,-0.33,4697.54,4596611.8,0.59,-0.65
1728,F2,12,u,6,zh,8,3,0,208.1732456,362.410012,2103.603782,2856.601014,3961.715693,5036.326901,3651.6,66.28,76.85,102,147,44.193,-6.365,2.752,-20.494,-21.735,5849.515,1982.300444,-0.08,-0.775,4576,5071826.8,0.48,-0.38
1729,F9,13,i,1,f,1,1,0,182.6323396,324.561897,2290.682698,2810.891741,3876.08664,4933.954302,9324,57.99,75.34,210,120,32.706,-17.786,3.244,-22.532,-12.184,6701.385,2347.279968,-0.59,-0.335,2005.61,4847290.8,1.56,2.38
1730,F9,13,i,1,f,1,2,0,234.3659233,315.779141,2351.415556,2779.046465,3815.807492,4728.075971,9341,57.1,75.13,185,115,27.212,-15.314,5.481,-25.636,-4.703,6576.56,2479.628631,-0.385,-0.85,2092.58,3866545.6,1.77,4.44
1731,F9,13,i,1,f,1,3,0,195.2857584,292.89055,2392.217153,2877.226076,3942.019615,4823.20868,9227,56.97,75.93,180,106,29.612,-13.37,2.967,-19.2,-22.135,6970.47,2263.337525,-0.56,-0.24,2319.53,3909631.1,1.2,2.24
1732,F9,13,i,1,v,2,1,0,165.1898211,286.371614,2324.341073,2805.215646,3927.898517,4656.603774,8791,68.44,77.54,111,123,47.876,-16.087,1.788,-21.348,-17.13,6393,3264.409342,-0.92,-0.07,2216.88,5973879.4,1.2,0.72
1733,F9,13,i,1,v,2,2,0,170.6568485,321.220129,2100.218873,2693.837243,3780.455653,4777.358491,6948,68.07,76.84,112,133,47.518,-15.613,-1.86,-26.75,-23.884,4996.36,3311.324909,-0.235,-1.015,1658.38,4922557.9,1.86,2.96
1734,F9,13,i,1,v,2,3,0,167.239186,305.349095,2287.153457,2755.805769,3934.930772,4948.72027,9264,66.7,76.53,108,131,45.855,-17.086,-0.137,-16.628,-22.646,4083.115,3592.292792,0.255,-1.28,2661.55,8004491.2,1.23,0.43
1735,F9,13,i,1,th,3,1,0,195.9500899,309.79847,2276.120722,2869.766002,3930.095377,5027.051634,9516,55.44,75.63,195,112,30.124,-22.278,-3.412,-15.978,-28.077,6953.305,2241.999744,-0.855,1.34,2721.15,10225834,1.07,-0.24
1736,F9,13,i,1,th,3,2,0,236.2221807,302.402845,2276.333598,2997.466684,4142.882025,5109.433962,8105,54.73,75.04,180,113,25.555,-21.271,-5.62,-20.589,-21.253,8111.885,1745.632178,-1.46,2.905,4289.69,8457240.8,-0.1,-1.15
1737,F9,13,i,1,th,3,3,0,186.6686055,333.229263,2316.981132,2762.585382,4005.636,5075.346687,9148,55.09,73.79,185,127,27.876,-22.776,-5.671,-20.692,-22.404,6872.195,2010.775684,-0.765,0.32,1764.2,5791865.5,1.69,2.01
1738,F9,13,i,1,dh,4,1,0,170.4048665,323.002185,2329.731767,2855.97899,3569.811321,4279.245283,30,64.85,76.81,99,114,43.528,-4.759,1.316,-14.231,-8.795,6749.12,3783.795845,-0.925,-0.34,5287.65,6556764.2,-0.21,-0.81
1739,F9,13,i,1,dh,4,2,0,171.2759491,303.287114,2115.741434,2766.871899,3905.004951,5021.679618,8841,65.17,75.68,118,117,44.688,-26.39,-4.912,-30.827,-24.705,3613.135,2930.805649,1.045,3.7,2059.07,8208691.7,1.42,0.69
1740,F9,13,i,1,dh,4,3,0,159.0663216,319.844126,2256.603774,2950.943396,3900.537415,5120.409952,8536,66.37,75.55,124,128,46.206,-19.98,-9.169,-27.066,-27.472,1689.955,2831.734963,1.885,2.925,2233.28,10677022,1.34,0.26
1741,F9,13,i,1,s,5,1,0,182.4541103,315.972095,2205.298978,2863.801083,4119.44875,5324.090144,8812,64.8,72.66,203,114,30.171,-15.411,-10.473,-13.285,-30.795,8115.56,1143.916905,-0.88,2.355,6409.08,3263652.9,-1.87,4.36
1742,F9,13,i,1,s,5,2,0,202.0624285,340.478362,2420.319205,3098.995483,4312.620851,6524.026871,7928,63.27,73.17,178,108,29.236,-13.692,-2.617,-9.967,-28.812,8029.075,1089.034481,-0.575,1.76,5544.15,7762219.4,-0.83,-0.68
1743,F9,13,i,1,s,5,3,0,201.6823586,340.311698,2214.123777,2792.54183,3891.405078,4943.396226,7680,66.46,74.32,162,105,33.215,-15.712,-3.462,-13.891,-33.453,8138.275,922.6037638,-0.3,1.9,5895.98,5819229.9,-1.4,0.78
1744,F9,13,i,1,z,6,1,0,199.4931974,260.621871,2185.45348,3055.100511,3856.603774,5124.528302,7752,70.92,77.54,153,116,50.67,-13.649,-12.097,-6.75,-9.445,8057.325,1041.714709,-1.82,13.715,6256.59,5422656.2,-1.65,2.05
1745,F9,13,i,1,z,6,2,0,183.9408744,294.744953,2142.696288,2867.959373,4083.018868,5184.90566,7732,69.39,76.89,125,131,46.618,-15.484,-6.881,-14.912,-15.974,8365.785,1026.564474,-2.19,14.335,7294.3,1975048.4,-2.07,8.66
1746,F9,13,i,1,z,6,3,0,186.8154396,292.245657,2089.666154,2952.880829,3977.358491,4913.207547,8786,69.76,76.22,122,128,48.987,-18.673,-12.203,-12.592,-17.336,8277.96,1384.96092,-2.51,12.45,7100.01,2897846.4,-2.32,7.46
1747,F9,13,i,1,sh,7,1,0,187.103279,329.732639,2316.052328,2763.135378,3730.462781,5003.009622,5979,67.54,74.99,202,89,34.129,-8.893,-2.408,-19.059,-34.308,5213.44,1748.669265,0.25,-0.65,3191.16,5302856.8,0.68,-0.17
1748,F9,13,i,1,sh,7,2,0,185.1660822,309.876965,2318.336037,2806.211199,3866.827486,4958.490566,6163,67.29,74.98,183,96,33.148,-8.243,3.682,-16.894,-29.241,5618.845,1510.60991,0.04,-0.08,3728.59,5418935.4,0.24,-0.72
1749,F9,13,i,1,sh,7,3,0,185.3980584,307.001791,2318.264555,2806.668602,3877.407092,5625.505671,5915,65.34,74.26,185,96,33.202,-13.089,-0.607,-19.063,-35.067,5714.815,1416.31416,0.095,-0.005,3147.8,4855946.9,0.37,-0.56
1750,F9,13,i,1,zh,8,1,0,157.8190572,314.814715,2285.880689,2784.90566,3569.811321,4173.584906,6884,68.66,73.94,138,105,48.485,-5.784,-7.69,-4.475,-2.513,5786.875,1592.934996,-0.33,0.365,4567.85,4604594.5,0.02,-0.25
1751,F9,13,i,1,zh,8,2,0,161.818272,298.994475,2120.754717,2800,3750.943396,4988.679245,3721,69.57,73.56,157,101,50.263,-7.753,-9.879,-6.097,1.526,5439.5,1730.105228,-0.055,0.93,3620.48,3758721.9,0.27,0.33
1752,F9,13,i,1,zh,8,3,0,160.9283307,288.435324,2287.439044,2845.283019,3811.320755,4867.924528,4726,68.49,72.54,111,126,46.766,-14.413,-9.677,5.282,-3.942,5652.28,1366.989576,0.42,1.5,4781.93,1401702.4,-1.23,7.52
1753,F9,13,ei,2,f,1,1,0,193.3532502,457.343323,2019.486151,2692.158028,3669.485527,4594.940435,8409,58.62,77.73,178,158,35.528,-14.197,6.938,-16.276,-5.285,6750.39,2309.70313,-0.425,-0.52,1593.56,1822709.1,1.63,6.18
1754,F9,13,ei,2,f,1,2,0,185.9003845,431.922617,2011.495568,2632.939414,3784.848175,4761.141361,7640,57.54,76.46,159,150,30.491,-14.866,3.241,-22.645,-16.609,7003,2164.380212,-0.6,0.03,1872.38,3498609.1,1.85,4.13
1755,F9,13,ei,2,f,1,3,0,179.878103,450.658492,2011.297843,2598.681384,3638.00227,4901.448702,8481,57.6,77.32,164,131,30.371,-12.633,5.404,-25.28,-15.465,6913.725,2252.392439,-0.59,-0.235,1504.19,1808688.5,1.85,6.97
1756,F9,13,ei,2,v,2,1,0,172.3479227,366.030758,1968.376221,2682.924959,3876.795507,4983.377676,8381,71.69,79.02,61,153,48.643,-12.871,0.88,-15.842,-10.507,5361.065,3304.608245,-0.575,-1.08,2102.12,4525990.2,1.55,2.36
1757,F9,13,ei,2,v,2,2,0,163.450386,367.286456,1939.037696,2719.846921,3825.783972,4787.456446,8073,65.21,76.9,64,153,42.032,-23.18,1.411,-27.153,-20.309,4675.06,3916.888242,0,-1.64,2195.77,7181419.2,1.41,1.04
1758,F9,13,ei,2,v,2,3,0,159.2682413,389.061949,1930.313589,2878.04878,3923.344948,4944.673769,9380,65.91,77.17,162,149,46.837,-28.533,-6.791,-22.444,-24.376,3646.385,3761.626643,0.43,-1.345,1004.66,2450624.8,3.23,11.93
1759,F9,13,ei,2,th,3,1,0,186.5764457,491.016053,1997.272769,2864.111498,4048.780488,5197.162638,6991,57.79,78.39,163,136,35.027,-17.223,7.497,-16.905,-12.99,7317.315,1763.935727,-1.06,1.64,1696.77,3266498.3,2.22,5.85
1760,F9,13,ei,2,th,3,2,0,212.1309877,464.3663,2083.143548,2891.986063,4048.780488,5171.637962,8861,55.55,75.04,148,131,29.569,-20.428,0.959,-30.398,-23.683,6940.94,2008.073704,-0.52,0.415,1787.76,4884249.4,2.15,4.31
1761,F9,13,ei,2,th,3,3,0,184.1556114,493.879644,2062.702672,2704.75517,4118.466899,4982.578397,8298,54.75,75.21,142,165,26.668,-25.408,1.856,-31.702,-21.937,5650.86,2527.137808,-0.21,-0.58,1757.76,1799507.4,1.65,6.49
1762,F9,13,ei,2,dh,4,1,0,177.5725735,423.359279,1812.656332,2674.333046,3828.165657,5462.526653,8556,63.29,76.7,166,117,43.826,-11.496,-7.713,-20.929,-18.418,5204.58,2692.076318,-0.505,1.885,2476,8619742.4,1.31,0.44
1763,F9,13,ei,2,dh,4,2,0,162.5583889,421.762975,1897.538675,2734.626948,3957.736292,5208.347704,8128,63.86,76.35,178,128,45.02,-19.889,-5.453,-26.9,-19.648,3222.055,3489.438816,0.475,-1.32,2673.91,8790777.1,0.99,-0.43
1764,F9,13,ei,2,dh,4,3,0,163.4542042,396.030339,1977.289492,2721.550775,3877.141483,5332.937501,8645,67.27,77.2,88,114,45.655,-16.892,-0.509,-19.792,-21.593,3716.295,3387.622027,0.485,-0.25,2881.05,9566305.9,1.06,-0.34
1765,F9,13,ei,2,s,5,1,0,197.4227056,418.22584,1963.843212,2905.923345,4020.905923,4815.33101,8826,67.96,75.2,204,159,35.853,-19.17,3.889,-20.116,-30.04,8084.235,1203.479935,-1.255,4.21,6307.07,8071052.5,-1.1,-0.12
1766,F9,13,ei,2,s,5,2,0,191.246297,427.659183,1963.216252,2975.609756,4118.466899,4982.578397,8577,66.79,74.2,184,146,36.547,-18.912,1.041,-16.221,-28.499,8244,981.8084666,-0.685,2.12,4730.42,12501709,-0.11,-1.66
1767,F9,13,ei,2,s,5,3,0,180.7147411,401.089101,1972.125436,2836.236934,3951.219512,4731.707317,8023,67.38,73.27,198,156,29.224,-19.867,-4.277,-24.234,-25.825,7907.15,864.3140488,-0.355,4.455,6379.2,8380003.6,-1.25,0.17
1768,F9,13,ei,2,z,6,1,0,169.6119654,393.255817,1958.696573,2755.221505,3829.853521,4926.829268,10323,71.57,80.17,165,136,50.368,-13.642,3.393,-12.502,-20.976,8544.925,1193.131615,-1.66,8.635,7614.14,4728402.4,-2.29,4.85
1769,F9,13,ei,2,z,6,2,0,160.0766218,325.395759,1923.178206,2752.556277,4168.272086,4801.393728,9153,67.53,78.11,120,155,45.107,-19.028,-11.363,-13.728,-28.422,8266.885,974.9092983,-1.555,10.105,7668.87,3592231.1,-2.39,6.93
1770,F9,13,ei,2,z,6,3,0,190.2725799,342.350487,1906.97511,2798.042746,3909.046873,4717.770035,7978,69.26,78.34,113,141,47.164,-16.771,-6.811,-14.926,-26.083,7902.705,1215.100058,-1.485,8.465,7634.05,2050679.9,-1.97,8.49
1771,F9,13,ei,2,sh,7,1,0,189.3675819,414.456385,2178.699553,2739.416846,3855.44411,4564.45993,6055,72.07,78.12,172,132,41.295,-5.889,10.377,0.706,0.528,5834.48,1530.944006,-0.115,-0.365,3012.74,4463074.6,0.84,0.29
1772,F9,13,ei,2,sh,7,2,0,182.2587128,416.36444,2180.89298,2834.426624,3703.588006,4327.526132,6510,67.01,75.54,210,139,33.678,-6.724,1.458,-15.018,-12.074,5528.43,1579.989557,0.105,-0.435,1945.9,2729408.5,1.28,2.6
1773,F9,13,ei,2,sh,7,3,0,187.5685671,392.288122,2146.141471,2736.536677,3620.304781,4271.777003,5709,66.02,75.36,176,122,33.648,-11.763,0.484,-18.839,-19.315,5594.635,1608.216792,-0.05,-0.755,1730.7,1949141.9,1.1,3.24
1774,F9,13,ei,2,zh,8,1,0,173.897781,355.190325,2215.561254,3171.563642,3998.56535,4982.578397,6777,69.96,76.61,113,137,47.449,0.827,0.105,-0.862,-17.071,6040.69,1512.876317,-0.64,0.86,4879.37,2938190.6,0.15,-0.18
1775,F9,13,ei,2,zh,8,2,0,158.2207748,385.529049,2178.645687,2920.494109,3932.672701,4620.209059,6845,68.28,74.65,138,134,47.355,-8.902,-1.12,-9.391,-20.637,5799.915,1543.794319,-0.515,0.87,4959.22,3829235.3,-0.32,0.05
1776,F9,13,ei,2,zh,8,3,0,164.9302265,368.768654,2159.244524,3093.686152,3658.536585,4494.773519,4392,66.59,74.1,125,145,45.234,-8.747,-8.014,-5.239,-15.529,5436.39,1741.076004,0.27,0.01,4247.86,3721076.2,0.4,0.48
1777,F9,13,eh,3,f,1,1,0,181.949302,604.891306,1746.326092,2682.926829,4020.905923,5159.588531,9427,57.1,76.8,199,187,31.02,-19.253,,-29.485,-22.736,7533.86,1948.661387,-0.96,0.995,1295.62,1204363.9,2.81,14.97
1778,F9,13,eh,3,f,1,2,0,183.5087448,646.743628,1654.02908,2452.816052,3797.909408,4717.932801,7454,57.1,77.61,158,159,28.403,-20.682,2.325,-34.469,-24.268,7260.58,1914.820435,-0.94,0.95,1268.46,1034990.7,3.39,22.17
1779,F9,13,eh,3,f,1,3,0,181.1384735,614.443816,1704.482612,2415.285298,3059.233449,3783.972125,8691,57.05,76.04,146,162,30.587,-15.055,4.422,-19.261,-16.546,6682.01,2193.936827,-0.315,-0.34,1377.53,1805026.3,3.09,13.36
1780,F9,13,eh,3,v,2,1,0,169.8407042,496.748982,1633.310126,2536.899275,3667.527751,4494.773519,2468,66.32,75.89,67,187,43.404,-21.008,-6.078,-35.265,-20.431,3506.185,3420.913109,0.485,-1.255,1194.41,2169161.1,3.03,11.45
1781,F9,13,eh,3,v,2,2,0,169.7737423,498.744531,1580.946212,2585.495475,3811.84669,4929.043614,2883,66.16,76.57,79,186,43.905,-15.828,-1.405,-21.751,-22.627,4987.64,2981.773139,-0.195,-1.17,1700.64,4417631.5,1.99,3.74
1782,F9,13,eh,3,v,2,3,0,164.3103726,468.713118,1790.940767,2794.425087,3923.344948,5043.436359,6234,67.11,75.87,66,175,44.165,-22.057,-2.99,-33.612,-25.323,4926.435,3150.230182,-0.32,-1.22,1282.11,2817073,2.73,8.34
1783,F9,13,eh,3,th,3,1,0,171.4762957,598.154881,1805.914235,2583.478864,3825.783972,4957.001659,9210,55.03,76.4,145,153,27.282,-22.426,4.443,-33.122,-19.597,7038.95,2373.719076,-0.705,0.105,1227.28,1641314.5,3.07,12.99
1784,F9,13,eh,3,th,3,2,0,172.8719672,516.608391,1858.671835,2800.172777,3979.094077,4787.456446,8226,55.61,75.49,140,160,30.289,-21.7,0.265,-29.997,-19.137,7024.37,2144.249962,-1.035,0.71,1688.23,3580667.5,2.37,5.74
1785,F9,13,eh,3,th,3,3,0,177.6516203,577.614232,1848.098599,2663.007577,3965.156794,4898.954704,8758,55.42,76.54,158,150,29.522,-24.174,4.138,-32.271,-23.098,7375.13,2049.713943,-0.995,1.315,1420.08,1614374,2.46,9.77
1786,F9,13,eh,3,dh,4,1,0,157.0941414,481.734269,1790.598089,2597.897513,3747.454827,4675.958188,9291,66.45,76.95,82,153,44.455,-21.015,0.483,-30.715,-15.454,2974.34,3511.51866,0.99,0.095,1090.57,2326094.6,3.11,11.39
1787,F9,13,eh,3,dh,4,2,0,157.9160733,421.002421,1815.985246,2685.629777,3602.923472,4815.33101,8524,59.77,74.25,142,158,39.079,-18.917,-4.502,-33.393,-27.417,4007.67,2730.380083,0.595,1.675,1721.55,4246304,2.38,5.74
1788,F9,13,eh,3,dh,4,3,0,160.3778788,343.487217,1753.127455,2850.174216,3941.727848,4829.268293,7510,67.58,72.83,110,193,46.949,-28.773,-5.112,-36.195,-26.054,1797.575,2868.431575,1.99,4.02,1251.69,4169484.3,2.5,5.52
1789,F9,13,eh,3,s,5,1,0,171.7912126,564.845034,1773.664005,2878.04878,3533.101045,4313.58885,8888,64.92,74.75,188,173,30.002,-23.877,-0.461,-21.257,-14.529,8382.11,1045.440206,-0.5,0.88,1845.99,4204539.5,2.17,4.37
1790,F9,13,eh,3,s,5,2,0,181.1293732,507.232319,1717.489453,2528.03007,3672.473868,4452.961672,7341,64.83,72.82,176,189,32.818,-17.29,-7.015,-37.629,-27.997,8046.33,960.7099198,-0.23,1.455,2478.48,8691637.5,1.16,-0.3
1791,F9,13,eh,3,s,5,3,0,180.8343229,545.12468,1775.022487,2724.738676,4034.843206,4703.832753,8070,64.31,75.77,151,151,29.12,-25.156,-0.95,-44.42,-29.862,8259.425,948.1700138,-0.325,2.36,2087.28,6172293.1,1.7,1.64
1792,F9,13,eh,3,z,6,1,0,163.6811909,409.922591,1753.754137,2697.418767,3993.031359,4564.45993,8665,66.74,74.14,116,194,42.444,-20.842,-8.995,-18.587,-27.173,8131.185,865.58631,-0.65,5.605,7288.86,3545563.4,-2.2,5.84
1793,F9,13,eh,3,z,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,
1794,F9,13,eh,3,z,6,3,0,170.6271053,380.953749,1773.918704,2757.506955,3893.038642,5212.993377,7513,66.16,76.65,99,179,42.838,-20.219,-4.249,-11.631,-29.028,8524.2,1073.82473,-0.94,5.18,7366.85,5141931.8,-2.04,3.89
1795,F9,13,eh,3,sh,7,1,0,174.65109,523.165268,1980.192147,2657.355901,3714.928948,4648.083624,5773,65.96,75.05,182,159,32.07,-7.871,0.229,-21.103,-21.511,5588.335,1566.219349,0.385,-0.315,1639.8,1958669.1,1.88,6.66
1796,F9,13,eh,3,sh,7,2,0,185.2249054,485.672426,1845.031279,2593.271321,3532.644412,4967.53967,3726,67.56,76.01,163,169,31.189,-11.808,1.699,-23.327,-27.35,6070.095,1570.160485,-0.375,-0.685,1857.92,2919995.7,1.54,2.94
1797,F9,13,eh,3,sh,7,3,0,176.1451619,499.94563,1841.800027,2601.380197,3618.741369,4662.020906,3766,66.68,75.24,197,170,33.455,-15.087,-1.184,-24.825,-24.461,5817.19,1673.879267,-0.115,-0.845,1394.09,1612300.3,1.55,4.42
1798,F9,13,eh,3,zh,8,1,0,155.0588173,396.635174,1993.864444,2881.326444,3853.071779,4606.271777,7749,66.4,73.04,119,187,44.36,-8.745,-4.798,-9.867,-24.708,5903.45,1864.98122,-0.11,-0.61,4702.74,4333842.4,0.11,-0.32
1799,F9,13,eh,3,zh,8,2,0,162.6789198,399.49104,2037.209328,2930.205659,3948.785804,4843.205575,6861,66.38,73.08,104,201,43.489,-7.265,-0.794,-8.083,-25.728,5733.83,1548.547448,0.23,-0.17,4637.67,3416223.7,0.06,-0.02
1800,F9,13,eh,3,zh,8,3,0,155.7065731,398.857457,1980.722943,2946.155023,3939.827174,4829.268293,6159,67.47,72.79,89,181,44.854,-9.174,-2.81,-11.629,-27.211,5642.945,1571.553531,0.04,-0.26,4494.72,5352440.8,-0.3,-0.7
1801,F9,13,a,4,f,1,1,0,181.3329119,706.950905,1278.081596,2481.345112,3517.39372,5018.867925,10360,58.48,77.17,145,171,31.095,-13.909,-2.696,-29.251,-30.243,7387.93,2175.237918,-0.945,1.27,1197.53,1776933.2,3.69,13.75
1802,F9,13,a,4,f,1,2,0,179.1523782,720.467141,1233.90293,2468.056598,3611.581717,5034.661423,9154,57.14,76.75,134,162,31.598,-19.891,-3.784,-29.265,-19.398,6749.58,2477.695603,-0.525,-0.68,1216.88,2080308.1,3.79,14.38
1803,F9,13,a,4,f,1,3,0,176.0746394,658.115082,1295.813163,2441.090451,3549.05053,4956.063096,7856,59.65,78.1,105,150,35.092,-15.535,-2.376,-24.292,-25.343,6700.765,2224.490312,-0.63,-0.245,1013.1,882206.4,5.11,32.5
1804,F9,13,a,4,v,2,1,0,162.5527306,576.075337,1282.384,2437.182235,3531.17219,4942.96789,8749,62.66,74.89,49,176,37.828,-28.084,-2.999,-29.234,-24.013,6202.095,3286.055584,-0.97,-0.49,889.91,1322504.5,4.63,25.91
1805,F9,13,a,4,v,2,2,0,157.0101553,558.039024,1239.569729,2513.8397,3578.941442,5018.867925,7237,66.67,76.29,76,169,44.316,-18.772,-3.816,-24.505,-28.636,5039.36,3405.503634,-0.27,-1.265,1100.58,2191503.8,3.35,12.34
1806,F9,13,a,4,v,2,3,0,165.5225923,526.599961,1249.535374,2582.708705,3581.510388,5084.782768,8059,65.64,75.68,79,179,43.348,-24.076,-9.295,-35.73,-30.572,5383.395,3397.281354,-0.5,-0.945,895.65,1838215.7,4.45,22.2
1807,F9,13,a,4,th,3,1,0,190.0373395,684.87768,1410.154467,2582.487246,3631.869241,4686.792453,10576,55.04,75.73,162,174,27.989,-21.615,-3.935,-37.615,-24.41,7481.615,2236.097057,-0.795,0.41,1205.26,2320758.4,3.96,16.97
1808,F9,13,a,4,th,3,2,0,180.4879213,708.840077,1543.589319,2500.395501,3527.263685,4264.150943,8568,55.77,75.11,146,174,31.626,-28.726,-1.765,-38.543,-18.665,6675.12,2486.295769,-0.98,0.5,1208.49,1240479.2,4.54,26.72
1809,F9,13,a,4,th,3,3,0,170.3951313,628.46308,1570.73252,2655.791623,3653.712005,5197.786806,8833,55.47,74.25,146,148,30.129,-22.1,-1.869,-28.18,-23.378,7012.36,2049.361852,-0.99,0.815,1298.52,2541011.8,3.16,10.87
1810,F9,13,a,4,dh,4,1,0,161.5039248,554.529086,1608.002394,2631.928578,3749.408699,4415.09434,9471,65.96,78.07,79,153,43.782,-20.725,-1.307,-32.144,-18.747,1866.41,3034.686038,1.72,1.995,1523.19,3955995.2,2.21,4.46
1811,F9,13,a,4,dh,4,2,0,161.5417559,553.727532,1606.142773,2748.591231,3658.891263,5300.29871,7234,66.22,76.08,80,146,44.049,-24.101,-2.441,-24.222,-20.358,1759.54,2852.375133,2.025,4.26,1494.45,4204587.6,2.48,5.88
1812,F9,13,a,4,dh,4,3,0,158.4660644,491.212841,1557.111837,2717.682571,3752.408977,4510.638298,8308,64.11,72.15,114,181,43.331,-26.951,-7.162,-30.13,-22.135,2009.685,3267.55661,1.395,0.31,1111.68,1976469.8,3.23,12.64
1813,F9,13,a,4,s,5,1,0,173.157666,670.475847,1529.544595,2616.19068,3718.538166,5002.175954,8695,66.7,73.51,170,179,28.192,-8.115,-6.815,-16.728,-25.862,8001.72,1087.558665,-0.015,0.045,1997.95,5075041.5,1.85,2.47
1814,F9,13,a,4,s,5,2,0,178.397306,647.432088,1485.428838,2511.511441,3614.356075,4686.792453,7426,65.25,73.41,195,177,29.076,-26.629,-7.841,-37.626,-27.168,7806.955,1075.204687,-0.055,0.38,1438.77,2983247.9,3.26,10.79
